cmed	1326059
ssw	1332639
ruth	1324272
amp	820027
abnj	1330039
mlph	1191357
chmd	1202081
drc	1316656
atrc	1323885
adls	1322734
bidu	1329099
esch	1110507
wrsp	1315054
aati	1104042
mwiv	1323974
swsi	1323715
alj	1325955
pike	1317577
itc	1317630
mfb	1323531
cnsl	1304421
gnkoq	1326200
dmnd	1320947
hitt	1130866
arxt	1319439
qmar	1325098
fmcn	1330017
mktx	1278021
wbmd	1326583
wlsc	923144
trxi	1103025
snss	1061027
tleo	1134203
ikan	1219210
hrz	1302707
gass	1328919
evri	1318568
ptek	1302177
nxty	1084727
itrn	1337117
dht	1331284
amax	1337966
nxtm	1333170
prdx	1044487
cbey	1205727
sskn	1051514
web	1095291
bot	1161448
smsl	1314552
cmpr	1262976
avrx	1162192
glp	1323468
npte	1171218
acli	1324479
pay	1312073
hlf	1180262
gfig	1292426
zumz	1318008
conr	1108271
twgp	1289592
ctrn	1318484
anrzq	1301063
dlr	1297996
prai	1293243
sma	1292055
morn	1289419
nrgp	1228068
cn	1305755
hem	1127393
mdwk	1295514
hsth	1297203
lphw	1160084
lphce	1160084
mtl	1302362
aic	1282552
sxa	1087711
acco	712034
aurd	817979
adx	2230
aea	1299704
alf	3153
aye	3673
xray	818479
falb	889211
m	794367
mck	927653
knbwy	800901
rtn	1047122
rok	1024478
en	1096200
tinlf	940415
tds	1051512
tm	1094517
vlkaf	839772
fujif	800365
fujiy	800365
lhx	202058
jarlf	870016
jmhly	870016
anzby	859994
ssl	314590
swcef	1010520
awc	857071
nhydy	900268
ry	1000275
wec	783325
itocf	355363
cno	1224608
adgde	1109744
ctgle	1021126
drgge	1050691
gmsl	1132590
xhuae	1104904
csa	1332896
pcg	1004980
crarf	1279967
shcpfm	800840
si	1135644
nsrgf	800921
nfs	1029786
rdsmy	877016
cttaf	806914
cttay	806914
ndvly	800928
omrny	800954
nok	924613
hmtly	353990
hldcy	811250
cbs	813828
shgkf	819951
shkcf	819951
hsbaf	819953
hsngy	819953
lvmuy	824046
wsbf	1329517
gbnk	1324410
nsr	1265888
tlp	1319229
mpw	1287865
ihs	1316360
xrm	1287151
wmg	1319161
nse	1314822
laz	1311370
acc	1283630
ame	1037868
aiv	922864
cra	77551
abi	77551
abr	1253986
atb	1305507
aiz	1267238
ago	1273813
alv	1034670
blx	890541
b	9984
acrfy	1049183
bbg	1172139
opx	1275477
bmr	1289236
blokb	1085734
bxc	1301787
byd	906553
bfa	14693
bbw	1113809
cab	1267130
cwt	1035201
lse	1057689
cbre	1138118
svysf	861966
kpely	851346
kpplf	851346
crzby	852933
scglf	865845
jshly	879875
omvzy	882602
omvky	882602
dbsdf	882617
dbsay	882617
dbsxy	882617
crl	1100682
clf	764065
rlniy	894648
pdrdy	899108
nkt	1333578
cns	1284812
cyh	1108109
ai	1209028
stzb	16918
coo	711404
npkly	926040
namaf	926040
pcsof	908829
peugy	908829
eqnr	1140625
sid	1049659
fsnn	1071411
grvy	1313310
tkgzy	919398
ttndy	919597
vleey	922486
pptof	1142252
sdxay	1169715
tnaby	928354
tabcy	929128
tabhy	929128
agiby	930149
rbxly	930439
rbxzf	930439
lgeaf	930445
lgeiy	930445
leclp	930445
ndcgf	930702
ndcxy	930702
whlof	931239
dwahy	931658
bayry	1144145
hendf	935729
ltorf	936063
ltorfm	936063
ltory	936063
lukuf	940173
lukzy	940173
lukfy	940173
lukoy	940173
oklaf	940896
orkly	940896
fgsky	946431
cfrhf	948401
cvd	1023131
crda	25475
cck	1219601
drh	1298946
dlb	1308547
dpz	1286681
dwa	1297401
dbi	1319947
ehp	1289169
expb	918646
ecro	1300317
jor	54003
dsx	1318885
edr	1302343
ens	1289308
exr	1289490
kmbry	1002715
kmbnf	1002715
fjtsf	1003811
qubsy	1004060
skm	1015650
toc	1075124
bbd	1160330
agma	845877
fmd	1262279
frk	37651
fdg	1158113
ftd	1283157
gnw	1276520
gty	1052752
gct	1293200
gtna	43196
ghl	1282977
gefb	43920
gpi	1031203
heib	46619
hew	1168478
hep	1283140
hmbn	1283683
hos	1131227
hsp	1274057
huba	48898
hun	1307954
acjjy	1014646
acmuy	1014646
dastf	1016118
dasby	1016118
gfi	1172724
bwp	1336047
cco	1334978
cds	1330446
gsec	1335260
seoay	1120557
idt	1005731
irc	923284
ibi	1292900
ise	1295230
iwa	1120462
ips	879933
jtx	1283552
jert	1294017
kci	831967
krg	1286043
kma	1299210
lvs	1300514
lenb	920760
lsr	1158833
ltm	1076195
lz	60751
mee	37748
mni	1056087
mkcv	63754
mda	1326785
tapa	24545
mgi	1273931
mogb	67887
mhl	1284151
mos	1285785
nlc	1298341
sbjxe	1107699
buf	1121225
tpid	1011550
ivmm	1096555
sptjf	908732
apxr	742248
rncp	869498
shso	1035181
adgd	1109744
oplkd	1022225
np	1296435
rtw	1211351
nymt	1273685
nat	1000177
nrf	1273801
nvl	1304280
jnc	885708
ora	1296445
osk	775158
oi	812074
oxm	75288
pa	1310897
pgp	1318025
paa	1070423
pxp	891456
rl	1037038
pot	855931
pbh	1295947
prs	1170593
iqw	1003470
ryn	52827
rgc	1168696
rf	1281761
rop	882835
crm	1108524
snfez	893486
sax	1279493
sqab	95301
sfl	1289877
scco	1001838
acts	1342068
amsf	1018979
ilnx	1024623
vimc	1341088
sug	203248
lsi	944314
bee	1057436
slf	1097362
sho	1295810
svr	1169264
skt	899715
tfrff	1044863
andv	50104
tnmb	71023
tns	1268671
ths	1320695
tsy	1032462
tnp	1166663
cube	1298675
lcc	701345
uvn	1017008
uba	1029800
winmq	1282266
wti	1288403
gra	1045309
wcg	1279363
wgr	856716
wlk	1262823
dovr	1071625
ua	1336917
bkd	1332349
udrl	1133260
pvd	931588
abvc	1113172
ivz	914208
appty	1027229
azn	901832
bcs	312069
rhxi	1102301
usbl	764630
grife	1037390
motg	711422
asgre	877476
grua	1116539
vdsc	80327
drgg	1050691
linke	828146
lqmte	1141240
sykee	1010612
svsn	1099814
blyo	1091964
ctglf	1021126
gwlk	1009833
igdc	915461
itdd	941814
lgl	61004
ieag	1043825
popt	1098226
prac	911787
tnwkq	866492
tntu	847597
brgyy	805260
bairy	809023
bsyby	932789
bt	756620
bzlfy	1072397
cwp	854088
cdscy	744473
cuk	1125259
snp	1123658
kof	910631
cbd	1038572
cig	1157557
vnt	1025862
cpl	1300482
der	1001462
hxm	1293153
eln	737572
exmcq	842294
glh	1037333
gsk	1131399
gol	1291733
han	797655
ote	1071170
hsbc	1089113
htx	1293257
iciyy	49906
ityby	1072670
ihg	858446
iprpy	937293
jhx	1159152
lpl	1290109
lyg	1160106
mta	1047564
ntz	900391
ngg	1004315
ntl	877691
tlk	1001807
pso	938323
pbr	1119639
phi	78150
puk	1116578
enl	929872
ruk	929869
rsaiy	1126313
rdsa	1306965
rdsb	1306965
kpn	1001474
smicy	1267482
sig	832988
snn	845982
sqm	909037
sqma	909037
teo	932470
tsp	1066119
tefof	814052
tks	838877
ul	217410
rydbf	1306965
rydaf	1306965
uugry	1053775
vod	839923
fbr	1110649
wbd	1166718
woscy	1139313
jobs	1295484
volvy	753762
abbcd	1292898
acad	1070494
ancx	1176316
atvi	718877
adza	902482
asitd	7951
cfcjp	100320
etece	5117
hsthe	1297203
jptre	1083422
oecie	71391
yiwae	1157667
lmti	700892
mbay	1040973
ajkme	1080360
avsye	707063
alpe	1023298
avste	1083638
bskoe	1075247
butlq	786765
evaie	1103718
empre	887396
eclne	1036588
epxre	1099730
gnlk	941020
gccpe	1055313
grwwe	1072971
hyrfe	1107809
ifbve	1070906
imtre	1173927
istoe	1094365
usfm	1054311
iplye	1057232
iyxie	1114241
kdcee	1049011
lgahe	845696
lptie	919043
look	1077866
mpwee	1024095
majre	1009779
mlare	1102276
mymxe	927761
nqcie	872544
nwwve	1028070
pwrce	894049
rpmme	1099150
slvoe	1032405
sevte	1057807
srtie	907152
telae	1082530
tblue	1123219
tnroq	1167370
tnro	1167370
trdqe	29322
jnipp	864921
nceme	356342
oiimd	1095348
pmrye	883979
snake	944508
vrale	1091326
wgate	1030058
brlcq	1232229
prcs	1033025
dcp	1338065
sgi	1316625
mtem	1183765
ssag	1205431
vlcm	1324570
actg	934549
advbq	96638
affm	1282543
affx	913077
aemlw	2809
alli	847935
amov	1129137
viawe	1339947
viabwi	1339947
nftie	823070
hmslq	1132907
vocs	1329919
wthn	1342167
bas	1109189
epcge	800401
apen	1251769
acas	817473
aeo	919012
capb	1338977
trak	1333513
scop	1342575
stp	1342803
ands	1128495
ango	1275187
answ	1283073
apol	929887
ainv	1278752
arbx	1136655
arcc	1287750
newl	1322587
armh	1057997
aspv	1314026
attuf	893821
avza	1311396
bosc	1005516
bldp	933777
bfin	1303942
btrx	1173657
bbhl	882505
becn	1124941
iwwi	1076038
geecf	840823
gnlbd	874443
code	1322705
cpa	1345105
deix	1323630
ems	1334544
somx	1339455
buyy	1097070
belfb	729580
bfbc	1302176
bprgy	1210959
biov	1264899
blkb	1280058
bbbb	1106942
nile	1091171
mdsy	1029581
majc	1338949
ncst	1344674
pxply	1331588
bnso	846546
oclr	1110647
bwng	1060490
bfsb	1310313
iesr	1048268
schw	316709
dlia	1337885
ppls	1061354
ljpcd	920465
lgale	878146
mhmee	1047965
bucy	740761
bldr	1316835
blgm	1046356
cabg	1122425
clms	1299033
clwa	1115091
cscd	864559
bday	1100124
cedc	1046880
ceva	1173489
cccie	773394
cgud	1103759
agmb	1309054
sfine	833080
sbn	1311926
atgre	878547
cesv	1119601
jrjc	1297830
cntf	1316317
cfsi	1286686
clrk	1048611
cvgi	1290900
cbon	1304366
chci	1299969
citp	948850
cwco	928340
cpno	1297067
cort	1088856
core	1318084
crgiy	1028637
ctrp	1269238
phiik	350403
cutr	1162461
cyno	885306
cytk	1061983
cytc	849778
cjm	1049316
obtle	880419
uscse	873185
uvice	852564
via	1339947
viab	1339947
merq	867058
ardm	1013238
blshe	225926
ltree	1002037
obtmy	880419
tsys	1111665
line	1326428
puffe	909483
wnr	1339048
arii	1344596
phtwe	791050
agij	788738
bwdie	1086519
cspie	356037
csefe	1096841
clsie	789318
conce	790273
iwebe	1097718
korhe	1101137
popne	1071819
ssvge	1044391
bugse	774454
visg	1018332
glrp	354567
trfc	1097503
mfcde	1125532
dade	1183920
drte	880321
dwri	1116755
drad	707388
dgin	1037275
dllr	1271625
dmlp	1172358
drys	1308858
egle	1322439
ectx	1096197
ecst	1287503
edap	1041934
eeee	1286862
long	1290903
emag	1121439
evvv	1318310
altu	1340744
cmg	1058090
expe	1324424
mmrf	1285701
ficc	1271831
fbnkm	710507
ffnm	1128227
frcco	1143834
frccp	1143834
fstf	1282582
avdl	1012477
bpil	1082737
videe	758743
fwlt	1130385
fwltw	1130385
fwltz	1130385
foxh	1217688
ftek	846913
genz	732485
gain	1321741
gsol	1110650
clmt	1340122
ggxy	1327098
wolf	1294538
srvy	1108906
gsic	828750
hrtb	1042905
chsi	1090403
htgc	1280784
hitk	887497
sold	1298978
hovnp	357294
hpccp	1140657
hurn	1289848
itwo	1009304
igte	1024732
ahfpe	945634
cysge	779681
aloyd	1080359
nrgen	1013871
nrgpa	1013871
beepb	1057436
uauav	100517
uaua	100517
iaciw	891103
iaciz	891103
icocz	353567
iivi	820318
immc	1083132
ipsuw	831327
imdc	109831
dxtr	1178104
orcd	1339729
fnet	1337899
hs	1339553
mail	1338940
iomi	1125001
kop	1315257
sgxp	1125603
smod	1326973
tx	1342874
twpg	1340354
lrnse	1130950
thlle	1040368
tmege	1163680
indbm	776901
indbn	776901
ibcpo	39311
ipcc	1195933
infy	1067491
inhx	1274913
inpc	1133324
lfinp	315709
isca	51548
igld	1090159
iiji	1090633
intx	1095277
trdo	924505
isbc	1326807
aerg	879911
jmdt	1135271
jrcc	1297720
dhft	852954
joy	801898
kfed	1270985
kbay	1125011
krny	1295664
kelyb	55135
knxa	1114714
srl	16859
komg	813347
kz	1285137
ldis	1130626
leap	1065049
legc	1332199
lhcg	1303313
linc	1286613
lpma	1270484
lton	1270532
lfus	889331
mgyr	1337068
pte	1076682
mktay	202467
mnkd	899460
mchx	1224133
marsb	62737
mshlw	1262104
matv	1014925
mssr	1288741
ddicd	1104252
tpphq	891504
mcdta	731502
mdca	876883
meas	778734
memy	1062216
mend	1028318
molxa	67472
mpwre	1280452
mnta	1235010
motve	1112422
mflx	830916
nsha	69680
nahc	946492
natl	1301106
nmhc	813562
nhrx	1233426
natre	275053
nm	1333172
ncit	1334478
nnds	1098074
nest	720851
ueps	1041514
ntes	1110646
netl	1135711
nuro	1289850
nebs	1338248
nrph	1288379
newp	225263
ohai	1297704
nldg	1037016
nice	1003935
gwsvp	883505
acor	1008848
amcp	1009667
mgg	1246263
xcoo	316300
nhwk	1292470
ntls	1328571
crox	1334036
rso	1332551
nvgn	1075880
ntri	1096376
nuva	1142596
nmrx	870753
occx	1299139
oshc	1298716
orci	911673
oxps	1299688
ofix	884624
orgn	1268039
orch	1107216
oste	874734
ecpne	1135202
twhr	1263282
eegie	1043150
epfle	1144892
mhgc	1342126
mrkle	1102833
mnbte	1177070
xmsce	842919
peix	778164
pcntf	1074245
pcap	1321560
panc	1040017
penn	921738
pspt	1289001
ppdi	1003124
pcop	1273013
pxsly	1301357
pfwd	1050180
lgbt	1287258
powi	833640
pdsn	1275816
lqdt	1235468
pac	1347557
phie	704172
tzmte	1093837
wldae	949240
glgsq	946661
syfsq	1044434
tfsi	32272
tfsiq	32272
whaiq	1169709
pvtb	889936
merc	75659
psec	1287032
ptily	945725
pbip	1302324
psbh	1293211
eypt	1314102
qcco	1289505
xingf	1051846
qlty	922863
qnta	1264242
rdcm	1016838
rtsx	1056904
rvsn	1105519
rcni	914241
rjet	1159154
rtrsy	1056084
rigl	1034842
rnow	1111247
fund	825202
rtwi	915781
ryan	355622
ryaay	1038683
tbxce	1108645
ntlid	906347
ulfs	1018725
alq	3153
alxa	1344413
snts	1172480
stiz	708250
sbx	1267201
shld	1310067
senea	88948
snmx	1123979
srlse	1156295
shmr	1317362
snda	1278308
sify	1094324
sirf	1163943
skil	940181
sbny	1288784
simo	1329394
slxa	913275
scmf	1159427
suai	1297568
arlcf	920214
mjrc	1009779
scond	895665
sp	1059262
stxs	1289340
sbib	891098
ston	1286131
stgn	1108674
spwra	867773
sppr	919640
elos	1291361
tscc	877645
oxsq	1259429
telvq	353779
telny	1126113
tlvt	1257803
tmcv	1172678
terne	1052303
trca	1262175
txrh	1289460
tbbk	1258754
ncty	1296774
tpgi	1283709
tops	1296484
ttpa	1094316
tcmi	1333291
trlg	1160858
ttil	1026266
trmpq	943320
vproe	703901
uaph	1279529
upcs	1108487
unca	1138804
ulh	1308208
urbn	912615
spok	1289945
usih	1102643
vlly	1210067
vnus	1040666
vltr	1050550
viac	1114529
vtru	1020996
wsii	1065736
vscn	1091158
wcaa	1282398
whit	1108520
iosp	1054905
ondpq	74585
gburq	859735
clay	1325228
thi	1345111
csbre	771856
chysq	845879
embre	945439
srlsq	1156295
vxene	1036265
gme	1326380
gmeb	1326380
cpcfe	1042728
xgen	1116449
xnpt	1130591
xtlb	1023549
xrtx	1284823
yrcw	716006
zipr	1142512
cureq	874212
himx	1342338
grrf	1347510
crh	849395
usbph	36104
tfcyq	1090870
tern	1052303
cxg	1335793
thmde	850660
mpwr	1280452
bnx	1341470
jmba	1316898
grlce	852127
icfoe	754568
lnboe	1061819
prliq	1016965
apese	1085545
motv	1112422
alz	3153
smrad	1094243
viine	1111118
stei	878522
eicu	1166463
ggl	1314655
rox	1311538
zz	748015
onav	1324915
vnda	1347178
cbio	1124105
pbal	1216199
acsef	1038144
amrn	1120246
amcrp	869428
duk	1326160
ftk	928054
aitxe	1081372
acgie	949394
amsue	1142801
appie	943535
amine	1073146
aretd	820901
astre	1099066
avnue	1100006
bzete	1007018
bbkhe	1126577
cgcpe	863680
chife	717228
crlie	725897
cyade	1121520
dfnse	1069563
djjie	1158134
emdfe	894552
eente	1121811
grdpe	1119700
ithhe	3959
ispoe	777516
mbtte	1085819
omri	1349426
cpx	1340041
glmae	109870
lthuq	804154
mreoe	1041609
nphce	1119643
pfehe	1129284
pxpte	1113679
rafie	99249
scrhe	831489
ssvce	851943
sdnae	764843
share	1101588
shrne	1125903
tmave	1012159
tenge	919721
uphne	1005698
vrdie	710217
wshee	1129120
wnshe	1132686
ytblq	852766
edend	930095
posoq	1018693
tlda	920602
verl	774937
tlday	920602
hrcte	949427
oneie	74585
gilt	897322
gkine	40675
crel	890640
cpii	1279176
ramr	1352713
lncpg	59558
gughy	1053068
amab	1040491
atlo	1132651
astte	1102384
horc	935007
hbrm	1077050
bma	1347426
nstr	1351509
me	1022345
por	784977
ptxlf	926502
etwc	1268904
etwcu	1268904
etwcw	1268904
bweb	1082064
cape	1334872
bdsi	1103021
bdsiw	1103021
bbnk	1304740
bwdt	1086519
sovpc	811830
dacgq	1051209
svind	1039213
ahgp	1344980
prtk	1178711
bwtr	1352045
gngt	1328208
bmti	1138400
ecsie	1083638
hspo	777516
bhllf	882505
ccig	1061574
ccige	1061574
modc	711422
spi	1045513
cdcoe	1179484
cdcje	1179484
cdcor	1179484
bkc	1352801
dr	1355795
pnsn	1123541
hanad	1108838
snrrw	1016577
snrre	1016577
akpbe	1081860
tpide	1011550
wegie	814915
loudd	1064648
iccoe	1103310
onei	74585
sahn	1088537
ma	1141391
vg	1272830
abeo	318306
dyne	879465
mbif	51511
vrst	933954
mvrmd	1074929
amgi	1344708
pfceq	1098578
emrgd	1092605
sqnmd	1076481
atec	1350653
club	1281774
luna	1239819
ctcm	1354513
hwcc	1356949
sncr	1131554
vsuqe	1343202
vrgy	1352341
volc	1354217
aegof	769218
vertd	1043946
elcy	1065860
mxic	1009680
pha	822416
psbpu	866368
pardp	755806
nwtbe	1080008
pfmse	1171546
psede	1088399
repre	704440
vctye	786771
cncp	1157648
cece	3197
chtp	1333763
cxspy	1175965
chnr	793628
ebod	1027454
cimt	1008595
ctch	1084577
trcb	1343034
cycc	1130166
cpvde	777844
immge	1104161
dgitd	934448
svcxe	1092753
ufbve	1097805
vifld	868267
bbane	12388
bed	757448
kalu	811596
wowi	920990
lgcue	1101204
nfsb	1355855
necb	1354772
nsh	1223786
awhhf	1163348
acnt	1132415
astiu	1350102
avrnq	1285043
ebgmy	1365241
jcg	1051251
omtr	1357525
pgti	1354327
csii	1180145
homb	1331520
twll	1171529
gnxee	803034
dre	783280
iehce	50292
prloe	938320
bpwre	1132704
xsone	1132340
ihite	921887
mamme	704366
emycf	946394
cbli	1318641
wavxq	919013
gtls	892553
crz	1344705
gmet	1352302
wns	1356570
wsiid	1065736
netcd	1024446
cnlgd	23503
sca	1358164
osir	1360886
ivnyy	856363
ayr	1362988
evr	1360901
qmndq	1369377
fmrxd	921878
ipixq	1088022
epixe	1027702
ckfbe	930203
hirde	779226
hiete	1112424
hbsle	1072367
ssur	885534
inwk	1350381
brvoe	1061029
chmde	1202081
ckeie	1045151
iscre	1144225
ibdie	842927
pntve	1037131
sprxe	924515
ughoe	859916
uspoe	1119721
wmdae	1004963
wnwne	897545
etlse	822998
maq	1361652
ptrz	1122771
envs	922237
bydc	1074530
mlss	855683
mlssw	855683
mkv	1096343
gfsid	1069469
edu	1372920
newpb	1036075
thi	1345111
dsti	1262200
drd	1023512
eeei	1175636
tamb	1099980
clwt	1026662
stipa	750556
gspra	886982
gsprc	886982
gsprb	886982
gsprd	886982
dlgo	1051059
ptsce	836564
snrnq	1101661
blhi	1139683
ciend	936395
gnsme	1005387
lihr	1000300
pardd	755806
usga	1001111
ipure	791994
ifdge	1019216
lftce	1029738
cmcsa	1166691
cmcsk	1166691
hall	819913
bbep	1357371
bare	1295557
sfly	1125920
ofsi	1362599
icfi	1362004
evep	1361937
cvlt	1169561
divx	1342960
lmst	1358356
hdix	884909
rvbd	1357326
wcrx	1323854
hpgp	1363381
ltxb	1356628
wu	1365135
pgla	943502
ultr	1062781
ldos	1336920
ehth	1333493
apkt	1130258
aland	98618
fnxmf	1191679
ictsf	1010134
cwyre	318852
dfcoe	725394
dyxce	916380
gwlkq	1009833
mlere	871344
modce	711422
wolvq	1084103
shire	1081047
usxpe	857351
dlwie	806624
fmr	929186
ivvi	316925
lmat	1158895
suss	1361709
trbn	1298521
exls	1297989
lpmaf	1270484
dei	1364250
ghse	1368900
eroc	1364541
cadx	1333248
hmin	1376972
achn	1070336
optm	1219169
gsat	1366868
iphs	1364099
orbc	1361983
rrm	1375829
drsv	1106645
sona	1325670
cyand	768408
drrpq	1016177
fjccp	744106
cprx	1369568
mfg	1335730
csiq	1375877
kbw	1063494
ob	1369817
face	1269871
manf	1304623
cpla	1104349
sltm	1171298
afsi	1365555
hrveq	46043
dcth	872912
ivise	1049253
osciq	356830
elgte	785819
allt	1365767
ebs	1367644
fslr	1274494
hnsn	1276591
kbr	1357615
nmx	1105018
vq	1313024
nncte	1176435
nncwe	1176435
coibe	1021853
egmie	1083036
hesge	1127696
hyprq	745774
namc	808013
spale	932818
lensd	831861
cybi	60876
acloe	934445
aidoe	1005356
aende	1136725
aamuq	1123648
btsre	1050025
crnme	1114365
dciue	1120210
dlgie	1083273
deqie	1092105
epoie	1079990
fnbbe	820222
hbbie	930594
lexpq	12570
nctie	722051
nvbge	1160078
pctue	945481
pfsde	1069799
spgre	1091539
tegre	1084828
vldie	1100644
wweie	1052671
gcmi	949371
aer	1378789
spr	1364885
wldn	1370450
wthny	1342167
gtcce	1081919
nlst	1282631
ckgrq	1024109
tleie	1098301
hlys	1373980
algt	1362468
anww	1344376
ydkn	1366367
acv	1368457
affy	1158223
tsl	1382158
mlco	1381640
ffhl	1381074
plte	1371455
aimc	1374535
tast	809248
dbtk	1370314
isln	1373671
usbe	1332341
cdvi	1364100
gls	1369824
news	1373561
ompi	1375247
wsfg	1372791
atn	1368802
dct	1170991
guid	1375557
ipgp	1111928
mede	1367705
jmihe	1063154
dsup	854709
arteq	1351197
betme	1005214
pdgee	771485
atard	1002607
nbfa	1137469
frepv	1026214
tlleq	928659
vryad	1119744
biphe	1084000
cethe	23778
hmgne	892822
mbife	51511
mdlhe	1112372
pavce	1076607
vlcoe	1013453
bwebf	1082064
wripf	828916
mvo	1371782
avav	1368622
mmpiq	1375083
snoa	1367083
hf	1380509
eig	1379041
dep	1379378
iiiiu	1371489
mipi	1340752
sivc	1161647
opxt	1157780
slry	1105360
qrr	1380501
psid	1347022
prts	1378950
fig	1380393
ngls	1379661
optr	1142576
ncmi	1377630
sdxc	1371011
aray	1138723
jaso	1385598
ssrx	1383790
mdgl	1157601
usqu	1370618
cel	1385145
fnf	1331875
ecmhd	769882
mdcrq	1143799
tnexe	806129
rosg	1362959
lunmf	1377085
tdg	1260221
pacr	1091735
hbrme	1077050
wmtzf	914479
sumr	1314772
ds	1175483
chvu	1367880
oknu	1364714
shju	1362614
chrd	1042134
ackhe	1109304
dovpw	1066833
slszq	1121785
ackh	1109304
naey	1368519
etely	1377902
mej	1337927
arun	1173752
gluu	1366246
cqp	1383650
cphl	1360537
fcsx	1297846
tcm	1386608
bbnd	1381325
xsel	1389476
fire	1168195
paet	1372041
seno	1097136
smci	1375365
fsr	1347815
vraz	1366649
cplp	1392326
gsit	1126741
fsys	1340786
blpte	1081376
diace	28742
etope	837600
goihe	1262456
mhtxe	1099132
maxie	722573
nnbpe	925894
omrxe	946428
pcloe	1044490
uvcle	894680
comv	1372664
rave	718332
cticd	891293
ochtz	817785
cbage	25657
eacoe	784539
vsgnd	1042018
geoid	41023
ihtie	1094788
tofse	1016611
admhe	85684
aspre	1158235
aanie	933955
artde	1095079
avxte	1015441
beice	763245
gtvce	947994
glgie	1088413
hlege	1107802
mssie	1160437
mtbre	1081369
msvse	1082285
mrdge	723906
modme	902635
bbale	1018354
oivoe	804331
pheie	1145019
pptie	858155
remce	769874
soame	1000686
sgzie	1145761
useie	1107955
vsyne	737243
wlkfe	104224
wtroe	1016151
zncme	886912
flipe	1062663
gthae	1017110
chio	860131
flwee	1144439
ciwte	763846
etife	1040702
itxne	918964
cdcie	1035398
avcse	315428
atv	1365742
qxm	1386607
ngsx	1385830
vrus	1301081
cavm	1175609
edn	1395213
orex	1382911
optt	1378140
vry	1386787
ocnf	1395593
cnk	1385280
deep	1372326
scr	1384360
mbh	1366751
tomo	1317872
acm	868857
slh	1324245
albo	1322505
psd	1085392
skyey	1018117
fonr	355019
fonrp	355019
genrd	880431
podd	1145197
clr	732834
pinn	1362120
gen	1351051
maiap	716823
unvce	1029825
wlvte	821407
egsre	1029402
nwa	1058033
cap	1388430
csun	1396247
eurx	1119745
ttgt	1293282
enoc	1244937
trs	842633
oc	1370946
ibkr	1381197
gamte	1096050
iache	1018336
atax	1059142
asfn	1313730
auxl	1182129
bord	1354835
eospn	1072806
cbat	1117171
czwi	1367859
ccix	1323653
orcl	1341439
samb	1042521
bgs	1278027
sirt	1388775
arure	752391
adyee	1123580
brere	14073
dndte	1118344
ecroe	1300317
endee	355300
gmpwe	1064722
jmare	857953
carde	81050
smrle	846775
sgmge	891389
trdme	1115954
vsnie	936130
glre	1385613
hlcs	1274563
lims	1396278
clne	1368265
chhm	1366922
pfno	311842
apgo	1116139
fold	1178879
jazz	1232524
ldksy	1385424
rgdx	1124608
infn	1138639
llnw	1391127
ygehy	1394029
bwy	1392179
nlai	1089979
psall	1393311
cmhse	69623
pgmie	1127005
pex	1368613
dxcm	1093557
eihi	1321268
ebhi	1345968
efoi	924168
essa	1382230
encx	1390281
esea	1341170
fxcb	1359111
gmta	1277475
gent	1314755
geoy	1040570
gnet	1344907
gldd	1372020
kktie	1109662
wtcge	924396
bx	1393818
auth	1138830
shor	1388133
pro	1392972
ppo	1292556
sprd	1287950
sep	1394074
ddup	1391984
scor	1158172
gga	1381117
igaie	919603
kpa	926866
bncl	1378020
dhx	1393883
ebtx	1319327
bkep	1392091
oww	1394159
hggg	1396279
airv	1116435
nz	1132484
mf	1401106
limc	1395943
tdyte	351902
abbc	1292898
hthpa	1265131
blog	1175685
type	1385292
rexx	1397516
vr	1348259
imrx	1123695
pwrd	1403849
tnf	1368879
kha	1388356
ulu	1168220
axc	1374796
mag	1230992
mbh	1366751
cxo	1358071
cov	1385187
inuv	829323
ahmmq	1256536
ahmnq	1256536
hmbnp	1283683
mbndd	732412
wx	1403132
doln	1396838
g	1398659
scmp	1365216
vrtu	1207074
ej	1405658
hire	1168652
masi	937556
dman	1400400
tarrq	1038217
tstrp	913665
aqmxe	1099609
fjcje	744106
gtkke	1077552
getle	1077552
gdvie	1090461
rypee	1080399
tmtad	1001193
dfs	1393612
dyn	1379895
rah	1029506
ssfce	1014964
xkemq	919611
cadmd	1022570
oysme	1104332
otese	858748
ochte	817785
pcsve	1122020
vcmpe	943742
czz	1402902
vmw	1124610
meli	1099590
zinc	1385544
prgn	1401112
fiayy	842317
fiaty	842317
fiazy	842317
evcid	1065591
merpp	65100
jngw	1314183
clhrf	813639
locm	1259550
cur	1357459
cmfv	1095691
tmaprd	892535
tmapre	892535
sosr	356767
ntiid	918112
aivne	5656
mlphe	1191357
enp	1398664
bkniy	870082
bbaoe	96287
asmld	937966
frepy	1026214
stohf	1140625
bpurq	815508
bpurz	815508
bpurl	815508
bpurw	815508
lgbtd	1287258
garbe	798371
imene	1100364
ntbkq	1035826
trbxe	1042610
athn	1131096
fly	1407298
duf	1397821
ctct	1405277
stvvy	1405503
cml	1253955
mapp	1401923
tgh	1413159
vm	1396546
kimpg	879101
mvtse	1104734
qrsme	1126535
sttn	947011
vpgce	755229
vrgee	785081
vraie	353482
baxs	1230355
dft	1407739
mxmty	1113306
ned	1411825
mvgr	925178
lgfty	1412494
fuqi	1382696
vnrr	1384072
fgxi	1357227
pzn	1399249
ulta	1403568
pmii	1398090
bk	1390777
ivnwf	1106935
